areaCode,areaName,areaType,date,newPeopleVaccinatedThirdInjectionByVaccinationDate
E12000008,South East,region,20/01/2021,0
E12000008,South East,region,19/01/2021,0
E12000008,South East,region,18/01/2021,0
E12000008,South East,region,17/01/2021,1
E12000008,South East,region,16/01/2021,1
E12000008,South East,region,15/01/2021,2
E12000008,South East,region,14/01/2021,0
E12000008,South East,region,13/01/2021,3
E12000008,South East,region,12/01/2021,1
E12000008,South East,region,11/01/2021,1
E12000008,South East,region,10/01/2021,0
E12000008,South East,region,09/01/2021,1
E12000008,South East,region,08/01/2021,1
E12000008,South East,region,07/01/2021,1
E12000008,South East,region,06/01/2021,1
E12000008,South East,region,05/01/2021,1
E12000008,South East,region,04/01/2021,1
E12000008,South East,region,03/01/2021,0
E12000008,South East,region,02/01/2021,0
E12000008,South East,region,01/01/2021,1
E12000008,South East,region,31/12/2020,3
E12000008,South East,region,30/12/2020,0
E12000008,South East,region,29/12/2020,1
E12000008,South East,region,28/12/2020,0
E12000008,South East,region,27/12/2020,0
E12000008,South East,region,26/12/2020,0
E12000008,South East,region,25/12/2020,0
E12000008,South East,region,24/12/2020,1
E12000008,South East,region,23/12/2020,1
E12000008,South East,region,22/12/2020,0
E12000008,South East,region,21/12/2020,3
E12000008,South East,region,20/12/2020,0
E12000008,South East,region,19/12/2020,0
E12000008,South East,region,18/12/2020,0
E12000008,South East,region,17/12/2020,2
E12000008,South East,region,16/12/2020,0
E12000008,South East,region,15/12/2020,0
E12000008,South East,region,14/12/2020,1
E12000008,South East,region,13/12/2020,0
E12000008,South East,region,12/12/2020,1
E12000009,South West,region,17/05/2023,17
E12000009,South West,region,16/05/2023,20
E12000009,South West,region,15/05/2023,22
E12000009,South West,region,14/05/2023,5
E12000009,South West,region,13/05/2023,33
E12000009,South West,region,12/05/2023,21
E12000009,South West,region,11/05/2023,20
E12000009,South West,region,10/05/2023,23
E12000009,South West,region,09/05/2023,16
E12000009,South West,region,08/05/2023,0
E12000009,South West,region,07/05/2023,3
E12000009,South West,region,06/05/2023,5
E12000009,South West,region,05/05/2023,17
E12000009,South West,region,04/05/2023,21
E12000009,South West,region,03/05/2023,22
E12000009,South West,region,02/05/2023,22
E12000009,South West,region,01/05/2023,2
E12000009,South West,region,30/04/2023,3
E12000009,South West,region,29/04/2023,14
E12000009,South West,region,28/04/2023,25
E12000009,South West,region,27/04/2023,21
E12000009,South West,region,26/04/2023,27
E12000009,South West,region,25/04/2023,28
E12000009,South West,region,24/04/2023,9
E12000009,South West,region,23/04/2023,5
E12000009,South West,region,22/04/2023,57
E12000009,South West,region,21/04/2023,18
E12000009,South West,region,20/04/2023,19
E12000009,South West,region,19/04/2023,23
E12000009,South West,region,18/04/2023,21
E12000009,South West,region,17/04/2023,25
E12000009,South West,region,16/04/2023,0
E12000009,South West,region,15/04/2023,5
E12000009,South West,region,14/04/2023,6
E12000009,South West,region,13/04/2023,12
E12000009,South West,region,12/04/2023,20
E12000009,South West,region,11/04/2023,16
E12000009,South West,region,10/04/2023,1
E12000009,South West,region,09/04/2023,0
E12000009,South West,region,08/04/2023,1
E12000009,South West,region,07/04/2023,6
E12000009,South West,region,06/04/2023,20
E12000009,South West,region,05/04/2023,20
E12000009,South West,region,04/04/2023,27
E12000009,South West,region,03/04/2023,14
E12000009,South West,region,02/04/2023,0
E12000009,South West,region,01/04/2023,0
E12000009,South West,region,31/03/2023,0
E12000009,South West,region,30/03/2023,0
E12000009,South West,region,29/03/2023,1
E12000009,South West,region,28/03/2023,0
E12000009,South West,region,27/03/2023,0
E12000009,South West,region,26/03/2023,0
E12000009,South West,region,25/03/2023,0
E12000009,South West,region,24/03/2023,0
E12000009,South West,region,23/03/2023,0
E12000009,South West,region,22/03/2023,2
E12000009,South West,region,21/03/2023,0
E12000009,South West,region,20/03/2023,0
E12000009,South West,region,19/03/2023,1
E12000009,South West,region,18/03/2023,0
E12000009,South West,region,17/03/2023,0
E12000009,South West,region,16/03/2023,0
E12000009,South West,region,15/03/2023,0
E12000009,South West,region,14/03/2023,0
E12000009,South West,region,13/03/2023,0
E12000009,South West,region,12/03/2023,0
E12000009,South West,region,11/03/2023,2
E12000009,South West,region,10/03/2023,0
E12000009,South West,region,09/03/2023,1
E12000009,South West,region,08/03/2023,14
E12000009,South West,region,07/03/2023,2
E12000009,South West,region,06/03/2023,0
E12000009,South West,region,05/03/2023,0
E12000009,South West,region,04/03/2023,1
E12000009,South West,region,03/03/2023,1
E12000009,South West,region,02/03/2023,2
E12000009,South West,region,01/03/2023,2
E12000009,South West,region,28/02/2023,1
E12000009,South West,region,27/02/2023,1
E12000009,South West,region,26/02/2023,6
E12000009,South West,region,25/02/2023,2
E12000009,South West,region,24/02/2023,1
E12000009,South West,region,23/02/2023,3
E12000009,South West,region,22/02/2023,15
E12000009,South West,region,21/02/2023,3
E12000009,South West,region,20/02/2023,1
E12000009,South West,region,19/02/2023,6
E12000009,South West,region,18/02/2023,7
E12000009,South West,region,17/02/2023,10
E12000009,South West,region,16/02/2023,19
E12000009,South West,region,15/02/2023,30
E12000009,South West,region,14/02/2023,14
E12000009,South West,region,13/02/2023,2
E12000009,South West,region,12/02/2023,89
E12000009,South West,region,11/02/2023,362
E12000009,South West,region,10/02/2023,209
E12000009,South West,region,09/02/2023,227
E12000009,South West,region,08/02/2023,189
E12000009,South West,region,07/02/2023,148
E12000009,South West,region,06/02/2023,85
E12000009,South West,region,05/02/2023,57
E12000009,South West,region,04/02/2023,192
E12000009,South West,region,03/02/2023,59
E12000009,South West,region,02/02/2023,88
E12000009,South West,region,01/02/2023,90
E12000009,South West,region,31/01/2023,59
E12000009,South West,region,30/01/2023,46
E12000009,South West,region,29/01/2023,5
E12000009,South West,region,28/01/2023,172
E12000009,South West,region,27/01/2023,81
E12000009,South West,region,26/01/2023,76
E12000009,South West,region,25/01/2023,87
E12000009,South West,region,24/01/2023,85
E12000009,South West,region,23/01/2023,54
E12000009,South West,region,22/01/2023,11
E12000009,South West,region,21/01/2023,182
E12000009,South West,region,20/01/2023,92
E12000009,South West,region,19/01/2023,96
E12000009,South West,region,18/01/2023,71
E12000009,South West,region,17/01/2023,72
E12000009,South West,region,16/01/2023,77
E12000009,South West,region,15/01/2023,47
E12000009,South West,region,14/01/2023,142
E12000009,South West,region,13/01/2023,83
E12000009,South West,region,12/01/2023,112
E12000009,South West,region,11/01/2023,110
E12000009,South West,region,10/01/2023,110
E12000009,South West,region,09/01/2023,92
E12000009,South West,region,08/01/2023,15
E12000009,South West,region,07/01/2023,204
E12000009,South West,region,06/01/2023,100
E12000009,South West,region,05/01/2023,86
E12000009,South West,region,04/01/2023,84
E12000009,South West,region,03/01/2023,79
E12000009,South West,region,02/01/2023,10
E12000009,South West,region,01/01/2023,3
E12000009,South West,region,31/12/2022,27
E12000009,South West,region,30/12/2022,37
E12000009,South West,region,29/12/2022,108
E12000009,South West,region,28/12/2022,72
E12000009,South West,region,27/12/2022,17
E12000009,South West,region,26/12/2022,0
E12000009,South West,region,25/12/2022,0
E12000009,South West,region,24/12/2022,12
E12000009,South West,region,23/12/2022,54
E12000009,South West,region,22/12/2022,82
E12000009,South West,region,21/12/2022,131
E12000009,South West,region,20/12/2022,129
E12000009,South West,region,19/12/2022,182
E12000009,South West,region,18/12/2022,33
E12000009,South West,region,17/12/2022,152
E12000009,South West,region,16/12/2022,108
E12000009,South West,region,15/12/2022,183
E12000009,South West,region,14/12/2022,123
E12000009,South West,region,13/12/2022,153
E12000009,South West,region,12/12/2022,128
E12000009,South West,region,11/12/2022,64
E12000009,South West,region,10/12/2022,286
E12000009,South West,region,09/12/2022,127
E12000009,South West,region,08/12/2022,195
E12000009,South West,region,07/12/2022,149
E12000009,South West,region,06/12/2022,199
E12000009,South West,region,05/12/2022,175
E12000009,South West,region,04/12/2022,56
E12000009,South West,region,03/12/2022,251
E12000009,South West,region,02/12/2022,142
E12000009,South West,region,01/12/2022,218
E12000009,South West,region,30/11/2022,271
E12000009,South West,region,29/11/2022,239
E12000009,South West,region,28/11/2022,236
E12000009,South West,region,27/11/2022,100
E12000009,South West,region,26/11/2022,526
E12000009,South West,region,25/11/2022,241
E12000009,South West,region,24/11/2022,304
E12000009,South West,region,23/11/2022,353
E12000009,South West,region,22/11/2022,268
E12000009,South West,region,21/11/2022,258
E12000009,South West,region,20/11/2022,160
E12000009,South West,region,19/11/2022,835
E12000009,South West,region,18/11/2022,318
E12000009,South West,region,17/11/2022,423
E12000009,South West,region,16/11/2022,360
E12000009,South West,region,15/11/2022,335
E12000009,South West,region,14/11/2022,288
E12000009,South West,region,13/11/2022,255
E12000009,South West,region,12/11/2022,878
E12000009,South West,region,11/11/2022,359
E12000009,South West,region,10/11/2022,475
E12000009,South West,region,09/11/2022,466
E12000009,South West,region,08/11/2022,404
E12000009,South West,region,07/11/2022,360
E12000009,South West,region,06/11/2022,224
E12000009,South West,region,05/11/2022,978
E12000009,South West,region,04/11/2022,388
E12000009,South West,region,03/11/2022,520
E12000009,South West,region,02/11/2022,441
E12000009,South West,region,01/11/2022,453
E12000009,South West,region,31/10/2022,399
E12000009,South West,region,30/10/2022,245
E12000009,South West,region,29/10/2022,1020
E12000009,South West,region,28/10/2022,429
E12000009,South West,region,27/10/2022,577
E12000009,South West,region,26/10/2022,571
E12000009,South West,region,25/10/2022,579
E12000009,South West,region,24/10/2022,550
E12000009,South West,region,23/10/2022,225
E12000009,South West,region,22/10/2022,1074
E12000009,South West,region,21/10/2022,497
E12000009,South West,region,20/10/2022,772
E12000009,South West,region,19/10/2022,641
E12000009,South West,region,18/10/2022,574
E12000009,South West,region,17/10/2022,471
E12000009,South West,region,16/10/2022,332
E12000009,South West,region,15/10/2022,1149
E12000009,South West,region,14/10/2022,459
E12000009,South West,region,13/10/2022,589
E12000009,South West,region,12/10/2022,477
E12000009,South West,region,11/10/2022,545
E12000009,South West,region,10/10/2022,379
E12000009,South West,region,09/10/2022,304
E12000009,South West,region,08/10/2022,753
E12000009,South West,region,07/10/2022,340
E12000009,South West,region,06/10/2022,547
E12000009,South West,region,05/10/2022,467
E12000009,South West,region,04/10/2022,430
E12000009,South West,region,03/10/2022,263
E12000009,South West,region,02/10/2022,189
E12000009,South West,region,01/10/2022,610
E12000009,South West,region,30/09/2022,353
E12000009,South West,region,29/09/2022,403
E12000009,South West,region,28/09/2022,412
E12000009,South West,region,27/09/2022,364
E12000009,South West,region,26/09/2022,302
E12000009,South West,region,25/09/2022,157
E12000009,South West,region,24/09/2022,511
E12000009,South West,region,23/09/2022,330
E12000009,South West,region,22/09/2022,319
E12000009,South West,region,21/09/2022,357
E12000009,South West,region,20/09/2022,339
E12000009,South West,region,19/09/2022,78
E12000009,South West,region,18/09/2022,139
E12000009,South West,region,17/09/2022,394
E12000009,South West,region,16/09/2022,358
E12000009,South West,region,15/09/2022,381
E12000009,South West,region,14/09/2022,425
E12000009,South West,region,13/09/2022,485
E12000009,South West,region,12/09/2022,522
E12000009,South West,region,11/09/2022,64
E12000009,South West,region,10/09/2022,105
E12000009,South West,region,09/09/2022,143
E12000009,South West,region,08/09/2022,173
E12000009,South West,region,07/09/2022,174
E12000009,South West,region,06/09/2022,241
E12000009,South West,region,05/09/2022,104
E12000009,South West,region,04/09/2022,99
E12000009,South West,region,03/09/2022,259
E12000009,South West,region,02/09/2022,230
E12000009,South West,region,01/09/2022,265
E12000009,South West,region,31/08/2022,421
E12000009,South West,region,30/08/2022,369
E12000009,South West,region,29/08/2022,43
E12000009,South West,region,28/08/2022,78
E12000009,South West,region,27/08/2022,247
E12000009,South West,region,26/08/2022,272
E12000009,South West,region,25/08/2022,359
E12000009,South West,region,24/08/2022,334
E12000009,South West,region,23/08/2022,519
E12000009,South West,region,22/08/2022,286
